dst_sank,zone,lat,lon,year,Model
647.578,N,-31.984211915652207,115.53857225195473,2018,Pots
641.9,N,-31.98385005475318,115.53897642190755,2018,Pots
698.788,N,-31.98383100903215,115.53823544292636,2018,Pots
598.921,N,-31.984059553446635,115.53933568367373,2018,Pots
580.401,N,-31.983450102222076,115.54027874756204,2018,Pots
587.164,N,-31.983754827802635,115.53982966981329,2018,Pots
509.8,N,-31.983202511297776,115.54207506001752,2018,Pots
713.667,N,-31.983240602307188,115.53854979772584,2018,Pots
970.27,N,-31.98758286508392,115.53401411018083,2018,Pots
986.071,N,-31.98684012389403,115.53390184129672,2018,Pots
904.943,N,-31.98716388384318,115.53475508897499,2018,Pots
861.28,N,-31.98684012417183,115.53522662105172,2018,Pots
929.68,N,-31.986459228766332,115.53450809575548,2018,Pots
871.147,N,-31.986059287285887,115.5352266211705,2018,Pots
848.727,N,-31.98550698473121,115.53558588285279,2018,Pots
1060.21,N,-31.987030571145585,115.53309350023898,2018,Pots
1070.36,N,-31.98762095438576,115.53300368458095,2018,Pots
1164.86,N,-31.9871257946455,115.5319708056781,2018,Pots
1151.08,N,-31.9877923553084,115.53210552859183,2018,Pots
1219.77,N,-31.98722101826741,115.531387004362,2018,Pots
1267.6,N,-31.98803993399008,115.5309154725012,2018,Pots
1290.91,N,-31.987773310269006,115.5306684790403,2018,Pots
1279.74,N,-31.98727815139103,115.53075829468744,2018,Pots
112.339,N,-31.99030619784908,115.50043430526156,2018,Pots
105.098,N,-31.99055376933712,115.50072620684182,2018,Pots
174.393,N,-31.990668032723928,115.49998522753063,2018,Pots
82.7482,N,-31.99085847166554,115.50113037614962,2018,Pots
98.4689,N,-31.99097273524703,115.50101810664404,2018,Pots
62.6373,N,-31.99114412957879,115.50169172385662,2018,Pots
98.5957,N,-31.991410742941603,115.50148963881858,2018,Pots
80.6065,N,-31.99137265541884,115.50189380942277,2018,Pots
106.866,N,-31.991601180070678,115.50178153997096,2018,Pots
114.214,N,-31.99160118025019,115.50153454656737,2018,Pots
106.983,N,-31.991410742767563,115.50133246220926,2018,Pots
532.082,N,-31.99186779158024,115.4964150577026,2018,Pots
443.336,N,-31.99171544223484,115.49733566758121,2018,Pots
449.382,N,-31.99102986646828,115.49690904391511,2018,Pots
353.483,N,-31.991258392008934,115.49814400861513,2018,Pots
521.648,N,-31.993600750197544,115.49769493043918,2018,Pots
509.015,N,-31.993810225991574,115.49809910083773,2018,Pots
466.597,N,-31.993543620379064,115.49841345453456,2018,Pots
481.905,N,-31.99318179640596,115.49785210744031,2018,Pots
443.561,N,-31.993162752545324,115.49834609307916,2018,Pots
158.792,N,-31.99192492325373,115.50122019265083,2018,Pots
192.315,N,-31.992191534059447,115.5010405606068,2018,Pots
226.339,N,-31.99240101297572,115.50077111470812,2018,Pots
369.554,N,-31.99373405276999,115.50043430552762,2018,Pots
393.78,N,-31.99228675156682,115.49830118500276,2018,Pots
362.177,N,-31.992001097745632,115.49850327072842,2018,Pots
308.524,N,-31.991677355039357,115.4989298951006,2018,Pots
263.813,N,-31.991505961846425,115.4993565184879,2018,Pots
225.842,N,-31.991544048743908,115.49987295858867,2018,Pots
264.994,N,-31.992001097521484,115.49969332718165,2018,Pots
296.757,N,-31.99202014159567,115.4993116112783,2018,Pots
353.553,N,-31.992343882791875,115.49884007856541,2018,Pots
317.938,N,-31.992305795207333,115.49926670288077,2018,Pots
369.318,N,-31.992724753193638,115.49895234873617,2018,Pots
333.587,N,-31.99207727196712,115.49886253319525,2018,Pots
201.516,N,-31.991867792065744,115.50043430573184,2018,Pots
282.786,N,-31.99240101334224,115.49982805039035,2018,Pots
299.481,N,-31.991201260951737,115.4987727172147,2018,Pots
239.379,N,-31.99078229627093,115.49924424965802,2018,Pots
411.379,N,-31.992096316100728,115.4979643769725,2018,Pots
344.315,N,-31.9914869178087,115.4984134553581,2018,Pots
281.724,N,-31.990915603797937,115.49877271705975,2018,Pots
167.672,N,-31.99125839261741,115.50036694409113,2018,Pots
192.315,N,-31.991220304897382,115.50005258908328,2018,Pots
254.9,N,-31.99141074303691,115.49942387992935,2018,Pots
223.562,N,-31.99104891062558,115.49958105793509,2018,Pots
216.29,N,-31.991677355349683,115.50005258905642,2018,Pots
169.819,N,-31.99163926773422,115.50065884493824,2018,Pots
207.925,N,-31.991201261356323,115.49987295793515,2018,Pots
262.34,N,-31.991829704740432,115.49960351110407,2018,Pots
444.939,N,-31.99240101369436,115.49778474622683,2018,Pots
708.166,N,-31.990991778925967,115.52062036028921,2018,Pots
713.755,N,-31.990829905487843,115.52074385618151,2018,Pots
719.873,N,-31.99063946676845,115.52099084931534,2018,Pots
687.049,N,-31.990763252070927,115.52047441025422,2018,Pots
702.017,N,-31.990629944508857,115.52074385692829,2018,Pots
697.947,N,-31.99035380737199,115.52086735296125,2018,Pots
673.159,N,-31.990315719673745,115.520620360584,2018,Pots
659.603,N,-31.99048711527719,115.52036214064857,2018,Pots
671.524,N,-31.990144323644387,115.52068772201727,2018,Pots
694.483,N,-31.99015384518052,115.52094594201527,2018,Pots
718.762,N,-31.990315719253534,115.52112557238479,2018,Pots
642.619,N,-31.99003958080948,115.52039582117828,2018,Pots
632.685,N,-31.990277631286343,115.52014882809713,2018,Pots
676.788,N,-31.989782485645158,115.52094594130511,2018,Pots
667.586,N,-31.98952538976097,115.52095716864507,2018,Pots
715.713,N,-31.989830096406756,115.52135011183748,2018,Pots
729.922,N,-31.99003958069875,115.52142870059326,2018,Pots
830.391,N,-31.988877886689227,115.5229780191151,2018,Pots
828.523,N,-31.98903976301707,115.52289943115746,2018,Pots
865.924,N,-31.9891445065863,115.52325869295584,2018,Pots
855.983,N,-31.9893539923858,115.52309028863202,2018,Pots
861.875,N,-31.989696787391864,115.52303415432849,2018,Pots
830.872,N,-31.989487301883184,115.52276470696856,2018,Pots
802.787,N,-31.989315903778213,115.5225401687182,2018,Pots
780.869,N,-31.98907785166895,115.52237176439185,2018,Pots
794.133,N,-31.98877314240699,115.52260752995124,2018,Pots
743.39,N,-31.988925497178908,115.52202372890987,2018,Pots
722.628,N,-31.989058806695564,115.52173182834967,2018,Pots
751.93,N,-31.989230205241714,115.52202372876684,2018,Pots
763.539,N,-31.989582522620108,115.52200127469185,2018,Pots
785.798,N,-31.989534911875015,115.5222707217107,2018,Pots
749.417,N,-31.98944921319459,115.52188900554552,2018,Pots
711.37,N,-31.989468257490408,115.52146238147625,2018,Pots
1675.68,N,-31.999465903570265,115.48759067637636,2018,Pots
1645.82,N,-31.99919931330951,115.48774785306554,2018,Pots
1591.11,N,-31.998799427039952,115.48812956944612,2018,Pots
1571.39,N,-31.998609005178206,115.48824183890397,2018,Pots
1543.15,N,-31.998190073910223,115.48824183871838,2018,Pots
1521.08,N,-31.99822815837916,115.48857864711265,2018,Pots
1507.49,N,-31.99828528532468,115.48880318707519,2018,Pots
1493.3,N,-31.998037734466422,115.48878073320473,2018,Pots
1478.97,N,-31.998285285382522,115.48916244947941,2018,Pots
1461.63,N,-31.99799964982587,115.48916244902227,2018,Pots
1448.96,N,-31.99759975888853,115.48902772569824,2018,Pots
1428.45,N,-31.99786635283068,115.48945434941946,2018,Pots
1459.96,N,-31.99777114122455,115.48900527192662,2018,Pots
1422.54,N,-31.99763784394835,115.48936453442931,2018,Pots
1422.56,N,-31.997485503910653,115.48929717188268,2018,Pots
1452.86,N,-31.998190074095877,115.48943189542327,2018,Pots
1323.04,N,-31.998190074019234,115.49116084620907,2018,Pots
1371.81,N,-31.998570920790282,115.49084649145158,2018,Pots
1396.51,N,-31.99767592906377,115.48976870399815,2018,Pots
1417.95,N,-31.997942522474894,115.4897013423801,2018,Pots
1386.75,N,-31.99792348079478,115.49008305869296,2018,Pots
1406.72,N,-31.9981139047244,115.48992588097819,2018,Pots
1441.72,N,-31.998323370189286,115.48967888837005,2018,Pots
1363.92,N,-31.99767592864013,115.4901728746598,2018,Pots
1403.02,N,-31.99828528594693,115.49017287479468,2018,Pots
1371.89,N,-31.998056776953334,115.49037495948464,2018,Pots
1349.73,N,-31.997771140819037,115.49041986690895,2018,Pots
1414.67,N,-31.99851379382412,115.49021778247801,2018,Pots
1369.84,N,-31.997333163746948,115.4897911575984,2018,Pots
1825.94,N,-32.002131758012936,115.48662515890305,2018,Pots
1842.92,N,-32.0020175086595,115.48626589621834,2018,Pots
1807.75,N,-32.00236025589885,115.4863332577699,2018,Pots
1784.72,N,-32.00260779519471,115.4860413576471,2018,Pots
1830.79,N,-32.00224600718406,115.4857494562441,2018,Pots
1610.9,N,-32.00455000245707,115.4847614850554,2018,Pots
1786.96,N,-32.00314095462836,115.48384087472431,2018,Pots
1642.88,N,-32.004112057298286,115.48514320173146,2018,Pots
1705.71,N,-32.003674109683324,115.48460430784583,2018,Pots
1687.86,N,-32.00369315131477,115.48525547027785,2018,Pots
1731.88,N,-32.0033123257218,115.48503093210597,2018,Pots
1767.39,N,-32.003121912844456,115.48446958391962,2018,Pots
1766.85,N,-32.00300766447495,115.48500847759587,2018,Pots
1897.58,N,-32.00192230082633,115.48444713034944,2018,Pots
1955.63,N,-32.00131296813817,115.48462676175679,2018,Pots
1915.82,N,-32.00169380183527,115.48467166910987,2018,Pots
1928.86,N,-32.00167476001601,115.48420013800492,2018,Pots
1885.92,N,-32.002131757922854,115.48402050673607,2018,Pots
1819.56,N,-32.00266491963996,115.484312407158,2018,Pots
1881.46,N,-32.001979425078126,115.48485130048505,2018,Pots
1851.34,N,-32.00237929746175,115.48437976907807,2018,Pots
1891.53,N,-32.001789009722344,115.48525547078536,2018,Pots
1863.56,N,-32.00199846675322,115.48536774067757,2018,Pots
1829.59,N,-32.00251258839462,115.48464921560547,2018,Pots
1837.09,N,-32.002265048773346,115.48525547022606,2018,Pots
1786.71,N,-32.00277916858127,115.48518810893195,2018,Pots
1739.86,N,-32.00304574749323,115.48588418023827,2018,Pots
1714.74,N,-32.00338849091892,115.48550246407734,2018,Pots
1762.88,N,-32.00264587847501,115.4868047895384,2018,Pots
1731.36,N,-32.00306478846347,115.48628835021046,2018,Pots
1696.2,N,-32.003426573535954,115.48613117273935,2018,Pots
1677.05,N,-32.0036931513397,115.48565964052015,2018,Pots
1773.06,N,-32.002874375299456,115.48534528640961,2018,Pots
1846.55,N,-32.00209367471547,115.48572700287788,2018,Pots
1933.84,N,-32.00133200957918,115.48550246371043,2018,Pots
1523.71,N,-32.00833909060097,115.47896837892158,2018,Pots
1492.77,N,-32.009119738246966,115.47856420925855,2018,Pots
1456.97,N,-32.00923397849365,115.4789010175102,2018,Pots
1435.05,N,-32.01003365771473,115.47838457823396,2018,Pots
1409.2,N,-32.010357335324315,115.47840703179436,2018,Pots
1395.72,N,-32.01066197244188,115.47831721595124,2018,Pots
1607.05,N,-32.00852949290414,115.47750887570406,2018,Pots
1604.37,N,-32.00923397815941,115.47685771250312,2018,Pots
1550.58,N,-32.009881338229484,115.47692507435293,2018,Pots
1611.61,N,-32.009595738540206,115.47638618132703,2018,Pots
1638.73,N,-32.0099384580068,115.47566765667234,2018,Pots
1565.65,N,-32.01113796526641,115.47557784117701,2018,Pots
1540.35,N,-32.010547733551896,115.47640863461017,2018,Pots
1221.69,N,-32.01092852847909,115.46289138864641,2018,Pots
1276.07,N,-32.01089044961016,115.46352009778134,2018,Pots
1342.54,N,-32.01073813163042,115.46423862182402,2018,Pots
1417.43,N,-32.010224056825415,115.46482242366984,2018,Pots
1513.94,N,-32.01079525099775,115.4662819266503,2018,Pots
1929.19,N,-32.01077621102111,115.47099724520032,2018,Pots
1900.2,N,-32.01007173757507,115.47211994023361,2018,Pots
1893.95,N,-32.00963381922066,115.47256901874242,2018,Pots
1828.66,N,-32.00870085528527,115.47425306055028,2018,Pots
1848.04,N,-32.0079202046601,115.47476950009663,2018,Pots
1772.36,N,-32.008091567099974,115.47566765655229,2018,Pots
797.399,S,-32.01468879552011,115.5128625380556,2018,Pots
721.191,S,-32.01542179132473,115.51300848819906,2018,Pots
532.552,S,-32.01688776581806,115.51404136782628,2018,Pots
391.074,S,-32.01740180369903,115.5172185944167,2018,Pots
1603.07,N,-32.01254688989734,115.47405097537064,2018,Pots
1737.14,N,-32.01363212877255,115.4719178549466,2018,Pots
1665.75,N,-32.01387963719712,115.47259147242616,2018,Pots
1550.21,N,-32.01338461875467,115.47420815270041,2018,Pots
1515.95,N,-32.012908637858494,115.4748817700181,2018,Pots
1494.4,N,-32.012394574650834,115.47546557117766,2018,Pots
1474.33,N,-32.01157587673075,115.47640863439146,2018,Pots
1392.93,N,-32.01151875755714,115.47750887566666,2018,Pots
1159.86,N,-32.01464119795588,115.46378954418336,2018,Pots
1155.56,N,-32.01420330099484,115.46363236675093,2018,Pots
1085.52,N,-32.01446984732423,115.46295874947896,2018,Pots
1003.9,N,-32.014412730007,115.46206059361603,2018,Pots
1082.95,N,-32.014012910782554,115.46282402619349,2018,Pots
1150.91,N,-32.0138415587933,115.46349764397877,2018,Pots
1045.27,N,-32.013803480772125,115.4623075867412,2018,Pots
1033.29,N,-32.01323230529644,115.46199323239475,2018,Pots
974.202,N,-32.01353693237891,115.46145433895099,2018,Pots
999.962,N,-32.012813440922,115.46138697742336,2018,Pots
952.503,N,-32.01325134465786,115.46105016892817,2018,Pots
943.951,N,-32.012489771691186,115.46057863697814,2018,Pots
1089.83,N,-32.01287055949716,115.46246476367148,2018,Pots
1115.23,N,-32.012604008370765,115.46259948747007,2018,Pots
1128.81,N,-32.012851519457136,115.46289138806839,2018,Pots
1167.07,N,-32.01197570738496,115.46286893397158,2018,Pots
1200.6,N,-32.01184243064281,115.46320574298305,2018,Pots
1175.03,N,-32.01228033840675,115.4631608348702,2018,Pots
1213.1,N,-32.01214706270774,115.46349764353734,2018,Pots
1254.31,N,-32.011652035062646,115.46374463615928,2018,Pots
1312.54,N,-32.011499718811336,115.46430598362778,2018,Pots
1291.3,N,-32.01218514099452,115.46439579961363,2018,Pots
1208.81,N,-32.01271824488047,115.46369972870826,2018,Pots
1187.38,N,-32.01304191300471,115.46363236730764,2018,Pots
1245.88,N,-32.01287055905374,115.46419371396708,2018,Pots
1212.86,N,-32.01340365834969,115.4640140834298,2018,Pots
1401.95,N,-32.01113796497964,115.46518168553952,2018,Pots
1407.41,N,-32.011747232782604,115.4655634019098,2018,Pots
1458.78,N,-32.011195084180926,115.46587775673535,2018,Pots
1449.99,N,-32.012185141250924,115.46623701854696,2018,Pots
1476.49,N,-32.012394575438584,115.46657382743845,2018,Pots
1513.67,N,-32.01121412374334,115.46650646622402,2018,Pots
1511.36,N,-32.01169011408841,115.46668609751642,2018,Pots
1546.98,N,-32.01174723301546,115.46713517487264,2018,Pots
1594.38,N,-32.01161395624256,115.46760670637404,2018,Pots
676.954,W,-32.014412730633616,115.4584679708282,2018,Pots
585.758,W,-32.01456504263699,115.45752490670941,2018,Pots
456.855,W,-32.01486966531614,115.45620012658223,2018,Pots
450.16,W,-32.014469847609234,115.45588577253977,2018,Pots
393.78,W,-32.014565042574354,115.45523460898498,2018,Pots
290.631,W,-32.014755431197536,115.45406700625958,2018,Pots
937.536,S,-32.01644988018118,115.47970935808146,2018,Pots
833.095,S,-32.0168877661206,115.4806973293998,2018,Pots
1385.81,S,-32.01618333980644,115.47481440779912,2018,Pots
1308.34,S,-32.01620237838488,115.47566765640418,2018,Pots
2106.45,S,-32.017458918688405,115.55302133533644,2018,Pots
2163.79,S,-32.01709718894578,115.5535153204656,2018,Pots
2209.74,S,-32.01671641950141,115.55385212943206,2018,Pots
2131.48,S,-32.01504101484728,115.55306624230484,2018,Pots
2085.23,S,-32.01458408157928,115.55340305091705,2018,Pots
2029.7,S,-32.01403194932989,115.55371740559148,2018,Pots
1837.31,S,-32.01696391957508,115.54960834251624,2018,Pots
1381.97,S,-32.01732564991306,115.54417449945149,2018,Pots
1260.38,S,-32.017382764968374,115.54255781846719,2018,Pots
1195.11,S,-32.01715430435359,115.54136776150474,2018,Pots
295.11,S,-32.0181062200851,115.51926189914438,2018,Pots
144.971,W,-32.01940081069965,115.45323621261166,2018,Pots
94.981,W,-32.019248507083866,115.45271977264163,2018,Pots
44.991,W,-32.01928658276712,115.45220333263524,2018,Pots
1637.92,W,-32.01829660202012,115.47155859260154,2018,Pots
1598.22,W,-32.017687378597266,115.47220975548836,2018,Pots
1571.03,W,-32.01858217442296,115.47238938674214,2018,Pots
1516.31,W,-32.01856313673754,115.47299564260962,2018,Pots
1491.76,W,-32.01785872303778,115.47330999662185,2018,Pots
1457.49,W,-32.01837275467518,115.47362435184517,2018,Pots
1269.75,S,-32.01921043052869,115.47555538638521,2018,Pots
1164.77,S,-32.01926754478342,115.47670053607501,2018,Pots
1233.42,S,-32.018372754880396,115.47600446495717,2018,Pots
1250.03,S,-32.01778256975714,115.47591464887529,2018,Pots
1165.8,S,-32.01776353158507,115.47681280556507,2018,Pots
1101.46,S,-32.0177825695749,115.47753132999115,2018,Pots
1182.35,S,-32.01713526555336,115.47676789743848,2018,Pots
1124.6,S,-32.017116227228385,115.47741906015796,2018,Pots
1692.39,S,-32.018125258606545,115.54859791657096,2018,Pots
1627.92,S,-32.01816333514853,115.5478344847964,2018,Pots
1548.41,S,-32.018239488027454,115.5469587829503,2018,Pots
1484.4,S,-32.018353717251706,115.54624025827908,2018,Pots
1261.78,S,-32.0182014115436,115.54336615906543,2018,Pots
183.403,S,-32.023274952878474,115.53308227342316,2018,Pots
196.557,S,-32.023094099570784,115.53276791849207,2018,Pots
210.196,S,-32.022960838938296,115.53262196914604,2018,Pots
200.522,S,-32.02305602523266,115.53225147945224,2018,Pots
233.406,S,-32.022770466576716,115.53294754969053,2018,Pots
230.171,S,-32.02277046706219,115.53231884102486,2018,Pots
287.736,S,-32.02228501561067,115.53199325919651,2018,Pots
300.606,S,-32.02213271623035,115.53222902518387,2018,Pots
314.778,S,-32.022037529431195,115.53182485494969,2018,Pots
326.814,S,-32.021885230280596,115.53204939410028,2018,Pots
344.931,S,-32.02179004266635,115.53171258591637,2018,Pots
344.931,S,-32.02171389298963,115.53250969896304,2018,Pots
385.442,S,-32.02137121735181,115.5322065718846,2018,Pots
369.926,S,-32.021523517810856,115.53148804689447,2018,Pots
384.923,S,-32.02140929316446,115.53174626695228,2018,Pots
399.92,S,-32.02127602959547,115.53143191231247,2018,Pots
0,S,-32.02732025749781,115.52918652193074,2018,Pots
0,S,-32.027206039303906,115.52959069228176,2018,Pots
0,S,-32.027491584230404,115.52956823884308,2018,Pots
0,S,-32.02767242904803,115.52918652173817,2018,Pots
34.993,S,-32.026577838376,115.53284650717156,2018,Pots
34.993,S,-32.026082888688556,115.5328577348058,2018,Pots
29.994,S,-32.025654564992124,115.53280159947677,2018,Pots
24.995,S,-32.02464561750596,115.53264442231999,2018,Pots
61.0206,S,-32.02441717432703,115.53286896187682,2018,Pots
104.022,S,-32.02410306495726,115.53316086236438,2018,Pots
80.6065,S,-32.02413161993133,115.53259951443907,2018,Pots
64.987,S,-32.02428391622475,115.53154418189108,2018,Pots
109.978,S,-32.02386510252244,115.53250969924254,2018,Pots
124.975,S,-32.023779435743734,115.53289141514706,2018,Pots
135.066,S,-32.02360810213879,115.53256583399498,2018,Pots
55.8905,N,-31.982388778268056,115.5126280950996,2018,Pots
1160.12,N,-31.982079024647796,115.53374793163812,2018,Pots
1178.25,N,-31.98264690653003,115.53313929119706,2018,Pots
1058.05,N,-31.982750156808635,115.53453916487983,2018,Pots
991.064,N,-31.98269853173487,115.53539126169544,2018,Pots
1109.19,N,-31.98171764340611,115.53466089256513,2018,Pots
1032.07,N,-31.981924147207565,115.53551299053206,2018,Pots
913.724,N,-31.982801782035086,115.5363042237172,2018,Pots
811.703,N,-31.98254365502745,115.53788668907805,2018,Pots
1222.62,N,-31.980375358643002,115.53435657247039,2018,Pots
1143.14,N,-31.980736745282904,115.53508694198277,2018,Pots
1039.62,N,-31.980891624108843,115.53642595089919,2018,Pots
962.681,N,-31.981820895835735,115.5364868153934,2018,Pots
943.858,N,-31.981201382411964,115.53746064070612,2018,Pots
1062.36,N,-31.980117224798075,115.53703459193241,2018,Pots
801.993,N,-31.981769269666188,115.53898224278772,2018,Pots
862.498,N,-31.981820895485168,115.5379475531548,2018,Pots
1227.49,N,-31.9821822757659,115.53283496998883,2018,Pots
871.835,N,-31.98264690617484,115.53697372775376,2018,Pots
703.51,N,-31.98295665788866,115.53904310643595,2018,Pots
753.805,N,-31.981149756438505,115.5411124852948,2018,Pots
894.877,N,-31.98022047860908,115.53989520382063,2018,Pots
660.871,N,-31.98254365477828,115.54026038837779,2018,Pots
556.688,N,-31.982853407211053,115.54184285439048,2018,Pots
482.216,N,-31.98295665813177,115.54372964136944,2018,Pots
499.525,N,-31.982440403698607,115.5449469224301,2018,Pots
592.861,N,-31.982182276408476,115.54281668022827,2018,Pots
558.838,N,-31.98218227608327,115.5438513694893,2018,Pots
412.622,N,-31.983008283185388,115.5457381564606,2018,Pots
675.827,N,-31.98135626092607,115.54287754361428,2018,Pots
622.852,N,-31.981562765623597,115.54391223306682,2018,Pots
558.212,N,-31.981820895327964,115.54500778732786,2018,Pots
478.992,N,-31.98223390135793,115.54616420489857,2018,Pots
616.723,N,-31.982130649966464,115.54220803905342,2018,Pots
646.883,N,-31.982646906045492,115.54038211670544,2018,Pots
676.714,N,-31.982182276104204,115.54056470929248,2018,Pots
1106.05,N,-31.982595281072342,115.5247400475134,2018,Pots
1230.86,N,-31.981098129663707,115.5254704168369,2018,Pots
1402.07,N,-31.98037535899845,115.52705288281152,2018,Pots
1549.14,N,-31.979446073126013,115.5282701640169,2018,Pots
1638.85,N,-31.979136309001955,115.52991349490858,2018,Pots
1596.03,N,-31.98016885181085,115.52973090193466,2018,Pots
1272.82,N,-31.982182276035772,115.52644424161639,2018,Pots
1360.11,N,-31.982182275818694,115.52747893176614,2018,Pots
1335.14,N,-31.981562765695354,115.52687029040796,2018,Pots
1489.91,N,-31.982285527414806,115.52900053279495,2018,Pots
1448.68,N,-31.981717643384307,115.52827016448946,2018,Pots
1462.46,N,-31.980788371339187,115.5279658441651,2018,Pots
1565.29,N,-31.981201382548946,115.52942658168034,2018,Pots
1487.12,N,-31.98223390187872,115.52979176639793,2018,Pots
1462.79,N,-31.98295665798365,115.52900053329044,2018,Pots
1191.37,N,-31.982337152972196,115.52559214453639,2018,Pots
1439.76,N,-31.981407887158184,115.53082645588015,2018,Pots
1074.03,N,-31.982285527605043,115.52425313484129,2018,Pots
1114.01,N,-31.981459513265943,115.52431399945571,2018,Pots
982.669,N,-31.98233715295162,115.52321844580743,2018,Pots
1057.36,N,-31.980943251280205,115.52340103770136,2018,Pots
1238,N,-31.98053023896862,115.52528782440191,2018,Pots
1300.99,N,-31.981304634851334,115.52638337807265,2018,Pots
1154.73,N,-31.982027398881918,115.52504436830822,2018,Pots
1374.81,N,-31.98280178201113,115.52790498003577,2018,Pots
1532.77,N,-31.98063349196314,115.52869621276119,2018,Pots
1518.52,N,-31.980788371968373,115.53021781457876,2018,Pots
1444.77,N,-31.9817692698163,115.53052213489045,2018,Pots
1465.25,N,-31.98058186509448,115.53100904753077,2018,Pots
1522.23,N,-31.980168851379172,115.52833102811253,2018,Pots
1278.67,N,-31.981717643346453,115.52632251380274,2018,Pots
1398.18,N,-31.98109812988591,115.52735720331522,2018,Pots
1546.57,N,-31.981614391846797,115.52942658223546,2018,Pots
1477.58,N,-31.981614391799727,115.52851362044007,2018,Pots
1489.35,N,-31.98280178244639,115.52948744635901,2018,Pots
1354.81,N,-31.98244040452554,115.5311916402114,2018,Pots
1319.44,N,-31.98223390204271,115.5317394166374,2018,Pots
1310.01,N,-31.9811497558446,115.53253064962819,2018,Pots
1366.66,N,-31.981046503571427,115.53192200939212,2018,Pots
1268.69,N,-31.980065598407133,115.5339913881566,2018,Pots
1278.67,N,-31.98269853151987,115.53192200960363,2018,Pots
1357.38,N,-31.981562765871658,115.53167855338877,2018,Pots
1243.67,N,-31.981046504010365,115.53344361081906,2018,Pots
1372.68,N,-31.98053023844037,115.53222632999747,2018,Pots
925.585,N,-31.981769269526247,115.52230548390052,2018,Pots
874.468,N,-31.98166601784006,115.52163597897848,2018,Pots
985.957,N,-31.980994877677333,115.52260980415636,2018,Pots
1018.19,N,-31.98187252130297,115.52340103797393,2018,Pots
873.038,N,-31.982750156764887,115.52218375556343,2018,Pots
1132.39,N,-31.98083999820517,115.5241922704322,2018,Pots
1121.23,N,-31.98032373237232,115.52382708594673,2018,Pots
158.871,N,-31.98120138280229,115.5132367361557,2018,Pots
241.457,N,-31.98176926913519,115.51445401728084,2018,Pots
252.783,N,-31.982130650395195,115.51475833852167,2018,Pots
469.613,N,-31.981924147167994,115.51713203725406,2018,Pots
409.613,N,-31.98192414758924,115.51646253228827,2018,Pots
520.784,N,-31.98171764349079,115.51761895034265,2018,Pots
335.269,N,-31.98202739899118,115.51567129970967,2018,Pots
369.047,N,-31.981356261326056,115.51573216336205,2018,Pots
489.213,N,-31.982750156906143,115.51774067822763,2018,Pots
621.044,N,-31.982233901560594,115.51901882352614,2018,Pots
783.186,N,-31.981511139147297,115.52054042538064,2018,Pots
657.82,N,-31.98161439205743,115.51914055246574,2018,Pots
614.531,N,-31.98104650393707,115.51834931841103,2018,Pots
712.195,N,-31.982388778986856,115.52017524175011,2018,Pots
726.852,N,-31.98068511822754,115.51950573672578,2018,Pots
456.335,N,-31.981046503782117,115.51658426088001,2018,Pots
552.746,N,-31.981046503697634,115.51767981438033,2018,Pots
772.584,N,-31.9803753591247,115.5198709210921,2018,Pots
680.158,N,-31.980272105190625,115.51877536729239,2018,Pots
867.957,N,-31.980530239239155,115.52102733886616,2018,Pots
315.254,N,-31.9801688519898,115.51451488137175,2018,Pots
275.716,N,-31.981149756398068,115.5145757454265,2018,Pots
462.968,N,-31.9797558362962,115.51603648425542,2018,Pots
477.215,N,-31.980478611836055,115.51652339661489,2018,Pots
644.619,N,-31.979807463666948,115.5181058629409,2018,Pots
190.356,N,-31.982388778824795,115.51414969698072,2018,Pots
156.972,N,-31.980220478524636,115.51250636679961,2018,Pots
257.339,N,-31.980530238430003,115.51402796887982,2018,Pots
626.373,N,-31.97918793638147,115.51761895011015,2018,Pots
404.703,N,-31.98275015730854,115.51682771681564,2018,Pots
308.645,N,-31.98254365546432,115.51561043562825,2018,Pots
82.7482,N,-31.986441296908808,115.51488006671164,2018,Pots
120.184,N,-31.9864412974133,115.51530611460791,2018,Pots
107.333,N,-31.986234803505525,115.51506265821254,2018,Pots
85.423,N,-31.986183180285828,115.51478877013844,2018,Pots
60.4031,N,-31.98605412187733,115.51445401707555,2018,Pots
131.977,N,-31.985873439316848,115.51515395419943,2018,Pots
104.382,N,-31.985873438793472,115.51488006614792,2018,Pots
53.8409,N,-31.985641132812418,115.5141801290923,2018,Pots
58.5118,N,-31.985305577405025,115.5140584011754,2018,Pots
41.2228,N,-31.98507326963635,115.51375408065645,2018,Pots
60.4031,N,-31.9848409609241,115.51387580841158,2018,Pots
40.3032,N,-31.98466027591724,115.5135410558545,2018,Pots
58.5118,N,-31.984350529709218,115.51360192007284,2018,Pots
64.987,N,-31.984014970363706,115.5135106247635,2018,Pots
99.6044,N,-31.98427309258394,115.51405840156372,2018,Pots
84.983,N,-31.98473771207941,115.51405840126857,2018,Pots
60.4031,N,-31.98367940931352,115.51332803204892,2018,Pots
69.4483,N,-31.983343847056286,115.51323673623588,2018,Pots
53.8409,N,-31.98316315874994,115.51299327940939,2018,Pots
38.0713,N,-31.982827594636102,115.51262809476411,2018,Pots
79.0411,N,-31.985253953527288,115.5142714248539,2018,Pots
245.155,N,-31.988144850034598,115.54187328644957,2018,Pots
183.062,N,-31.988454584037154,115.54275581580795,2018,Pots
49.99,N,-31.987009152081757,115.54406439392058,2018,Pots
