"","distance","location","Model"
"3610",1.09172587308782,"armstrong","NULL"
"3710",1.10390332946176,"armstrong","NULL"
"3810",1.11608078583569,"armstrong","NULL"
"3910",1.12825824220963,"armstrong","NULL"
"4010",1.14043569858357,"armstrong","NULL"
"4110",1.15261315495751,"armstrong","NULL"
"4210",1.16479061133144,"armstrong","NULL"
"4310",1.17696806770538,"armstrong","NULL"
"4410",1.18914552407932,"armstrong","NULL"
"4510",1.20132298045326,"armstrong","NULL"
"4610",1.2135004368272,"armstrong","NULL"
"4710",1.22567789320113,"armstrong","NULL"
"4810",1.23785534957507,"armstrong","NULL"
"4910",1.25003280594901,"armstrong","NULL"
"5010",1.26221026232295,"armstrong","NULL"
"515",1.27438771869688,"armstrong","NULL"
"5210",1.28656517507082,"armstrong","NULL"
"5310",1.29874263144476,"armstrong","NULL"
"5410",1.3109200878187,"armstrong","NULL"
"5510",1.32309754419263,"armstrong","NULL"
"5610",1.33527500056657,"armstrong","NULL"
"5710",1.34745245694051,"armstrong","NULL"
"5810",1.35962991331445,"armstrong","NULL"
"5910",1.37180736968839,"armstrong","NULL"
"6010",1.38398482606232,"armstrong","NULL"
"6110",1.39616228243626,"armstrong","NULL"
"6210",1.4083397388102,"armstrong","NULL"
"6310",1.42051719518414,"armstrong","NULL"
"6410",1.43269465155807,"armstrong","NULL"
"6510",1.44487210793201,"armstrong","NULL"
"6610",1.45704956430595,"armstrong","NULL"
"6710",1.46922702067989,"armstrong","NULL"
"6810",1.48140447705382,"armstrong","NULL"
"6910",1.49358193342776,"armstrong","NULL"
"707",1.5057593898017,"armstrong","NULL"
"711",1.51793684617564,"armstrong","NULL"
"721",1.53011430254958,"armstrong","NULL"
"731",1.54229175892351,"armstrong","NULL"
"74",1.55446921529745,"armstrong","NULL"
"75",1.56664667167139,"armstrong","NULL"
"76",1.57882412804533,"armstrong","NULL"
"77",1.59100158441926,"armstrong","NULL"
"78",1.6031790407932,"armstrong","NULL"
"79",1.61535649716714,"armstrong","NULL"
"80",1.62753395354108,"armstrong","NULL"
"81",1.63971140991501,"armstrong","NULL"
"82",1.65188886628895,"armstrong","NULL"
"83",1.66406632266289,"armstrong","NULL"
"84",1.67624377903683,"armstrong","NULL"
"85",1.68842123541076,"armstrong","NULL"
"86",1.7005986917847,"armstrong","NULL"
"87",1.71277614815864,"armstrong","NULL"
"88",1.72495360453258,"armstrong","NULL"
"89",1.73713106090652,"armstrong","NULL"
"90",1.74930851728045,"armstrong","NULL"
"91",1.76148597365439,"armstrong","NULL"
"92",1.77366343002833,"armstrong","NULL"
"93",1.78584088640227,"armstrong","NULL"
"94",1.7980183427762,"armstrong","NULL"
"95",1.81019579915014,"armstrong","NULL"
"96",1.82237325552408,"armstrong","NULL"
"97",1.83455071189802,"armstrong","NULL"
"98",1.84672816827195,"armstrong","NULL"
"99",1.85890562464589,"armstrong","NULL"
"100",1.87108308101983,"armstrong","NULL"
"101",1.88326053739377,"armstrong","NULL"
"102",1.89543799376771,"armstrong","NULL"
"103",1.90761545014164,"armstrong","NULL"
"104",1.91979290651558,"armstrong","NULL"
"105",1.93197036288952,"armstrong","NULL"
"106",1.94414781926346,"armstrong","NULL"
"107",1.95632527563739,"armstrong","NULL"
"108",1.96850273201133,"armstrong","NULL"
"109",1.98068018838527,"armstrong","NULL"
"110",1.99285764475921,"armstrong","NULL"
"111",2.00503510113314,"armstrong","NULL"
"112",2.01721255750708,"armstrong","NULL"
"113",2.02939001388102,"armstrong","NULL"
"114",2.04156747025496,"armstrong","NULL"
"115",2.0537449266289,"armstrong","NULL"
"116",2.06592238300283,"armstrong","NULL"
"117",2.07809983937677,"armstrong","NULL"
"118",2.09027729575071,"armstrong","NULL"
"119",2.10245475212465,"armstrong","NULL"
"120",2.11463220849858,"armstrong","NULL"
"121",2.12680966487252,"armstrong","NULL"
"122",2.13898712124646,"armstrong","NULL"
"123",2.1511645776204,"armstrong","NULL"
"124",2.16334203399433,"armstrong","NULL"
"125",2.17551949036827,"armstrong","NULL"
"126",2.18769694674221,"armstrong","NULL"
"127",2.19987440311615,"armstrong","NULL"
"128",2.21205185949009,"armstrong","NULL"
"129",2.22422931586402,"armstrong","NULL"
"1301",2.23640677223796,"armstrong","NULL"
"131",2.2485842286119,"armstrong","NULL"
"132",2.26076168498584,"armstrong","NULL"
"133",2.27293914135977,"armstrong","NULL"
"134",2.28511659773371,"armstrong","NULL"
"135",2.29729405410765,"armstrong","NULL"
"136",2.30947151048159,"armstrong","NULL"
"137",2.32164896685552,"armstrong","NULL"
"138",2.33382642322946,"armstrong","NULL"
"139",2.3460038796034,"armstrong","NULL"
"140",2.35818133597734,"armstrong","NULL"
"141",2.37035879235127,"armstrong","NULL"
"142",2.38253624872521,"armstrong","NULL"
"143",2.39471370509915,"armstrong","NULL"
"144",2.40689116147309,"armstrong","NULL"
"145",2.41906861784703,"armstrong","NULL"
"146",2.43124607422096,"armstrong","NULL"
"1471",2.4434235305949,"armstrong","NULL"
"1481",2.45560098696884,"armstrong","NULL"
"1491",2.46777844334278,"armstrong","NULL"
"1501",2.47995589971671,"armstrong","NULL"
"1511",2.49213335609065,"armstrong","NULL"
"1521",2.50431081246459,"armstrong","NULL"
"1531",2.51648826883853,"armstrong","NULL"
"1541",2.52866572521246,"armstrong","NULL"
"1551",2.5408431815864,"armstrong","NULL"
"1561",2.55302063796034,"armstrong","NULL"
"1571",2.56519809433428,"armstrong","NULL"
"1581",2.57737555070822,"armstrong","NULL"
"1591",2.58955300708215,"armstrong","NULL"
"1601",2.60173046345609,"armstrong","NULL"
"1611",2.61390791983003,"armstrong","NULL"
"1621",2.62608537620397,"armstrong","NULL"
"163",2.6382628325779,"armstrong","NULL"
"164",2.65044028895184,"armstrong","NULL"
"165",2.66261774532578,"armstrong","NULL"
"166",2.67479520169972,"armstrong","NULL"
"1671",2.68697265807365,"armstrong","NULL"
"1681",2.69915011444759,"armstrong","NULL"
"1691",2.71132757082153,"armstrong","NULL"
"1701",2.72350502719547,"armstrong","NULL"
"1711",2.73568248356941,"armstrong","NULL"
"1721",2.74785993994334,"armstrong","NULL"
"1731",2.76003739631728,"armstrong","NULL"
"1741",2.77221485269122,"armstrong","NULL"
"1751",2.78439230906516,"armstrong","NULL"
"1761",2.79656976543909,"armstrong","NULL"
"1771",2.80874722181303,"armstrong","NULL"
"1781",2.82092467818697,"armstrong","NULL"
"1791",2.83310213456091,"armstrong","NULL"
"1801",2.84527959093484,"armstrong","NULL"
"1811",2.85745704730878,"armstrong","NULL"
"1821",2.86963450368272,"armstrong","NULL"
"1831",2.88181196005666,"armstrong","NULL"
"1841",2.8939894164306,"armstrong","NULL"
"1851",2.90616687280453,"armstrong","NULL"
"1861",2.91834432917847,"armstrong","NULL"
"1871",2.93052178555241,"armstrong","NULL"
"1881",2.94269924192635,"armstrong","NULL"
"1891",2.95487669830028,"armstrong","NULL"
"1901",2.96705415467422,"armstrong","NULL"
"1911",2.97923161104816,"armstrong","NULL"
"1921",2.9914090674221,"armstrong","NULL"
"1931",3.00358652379603,"armstrong","NULL"
"1941",3.01576398016997,"armstrong","NULL"
"1951",3.02794143654391,"armstrong","NULL"
"1961",3.04011889291785,"armstrong","NULL"
"1971",3.05229634929178,"armstrong","NULL"
"1981",3.06447380566572,"armstrong","NULL"
"1991",3.07665126203966,"armstrong","NULL"
"2001",3.0888287184136,"armstrong","NULL"
"2011",3.10100617478754,"armstrong","NULL"
"2021",3.11318363116147,"armstrong","NULL"
"2031",3.12536108753541,"armstrong","NULL"
"2041",3.13753854390935,"armstrong","NULL"
"2051",3.14971600028329,"armstrong","NULL"
"2061",3.16189345665722,"armstrong","NULL"
"2071",3.17407091303116,"armstrong","NULL"
"2081",3.1862483694051,"armstrong","NULL"
"2091",3.19842582577904,"armstrong","NULL"
"2101",3.21060328215297,"armstrong","NULL"
"2111",3.22278073852691,"armstrong","NULL"
"2121",3.23495819490085,"armstrong","NULL"
"2131",3.24713565127479,"armstrong","NULL"
"2141",3.25931310764873,"armstrong","NULL"
"2151",3.27149056402266,"armstrong","NULL"
"2161",3.2836680203966,"armstrong","NULL"
"2171",3.29584547677054,"armstrong","NULL"
"2181",3.30802293314448,"armstrong","NULL"
"2191",3.32020038951841,"armstrong","NULL"
"2201",3.33237784589235,"armstrong","NULL"
"2211",3.34455530226629,"armstrong","NULL"
"2221",3.35673275864023,"armstrong","NULL"
"2231",3.36891021501416,"armstrong","NULL"
"2241",3.3810876713881,"armstrong","NULL"
"2251",3.39326512776204,"armstrong","NULL"
"2261",3.40544258413598,"armstrong","NULL"
"2271",3.41762004050991,"armstrong","NULL"
"2281",3.42979749688385,"armstrong","NULL"
"2291",3.44197495325779,"armstrong","NULL"
"2301",3.45415240963173,"armstrong","NULL"
"2311",3.46632986600567,"armstrong","NULL"
"2321",3.4785073223796,"armstrong","NULL"
"2331",3.49068477875354,"armstrong","NULL"
"2341",3.50286223512748,"armstrong","NULL"
"2351",3.51503969150142,"armstrong","NULL"
"2361",3.52721714787535,"armstrong","NULL"
"2371",3.53939460424929,"armstrong","NULL"
"2381",3.55157206062323,"armstrong","NULL"
"2391",3.56374951699717,"armstrong","NULL"
"2401",3.5759269733711,"armstrong","NULL"
"2411",3.58810442974504,"armstrong","NULL"
"2421",3.60028188611898,"armstrong","NULL"
"2431",3.61245934249292,"armstrong","NULL"
"2441",3.62463679886686,"armstrong","NULL"
"2451",3.63681425524079,"armstrong","NULL"
"2461",3.64899171161473,"armstrong","NULL"
"2471",3.66116916798867,"armstrong","NULL"
"2481",3.67334662436261,"armstrong","NULL"
"2491",3.68552408073654,"armstrong","NULL"
"2501",3.69770153711048,"armstrong","NULL"
"2511",3.70987899348442,"armstrong","NULL"
"2521",3.72205644985836,"armstrong","NULL"
"2531",3.7342339062323,"armstrong","NULL"
"2541",3.74641136260623,"armstrong","NULL"
"2551",3.75858881898017,"armstrong","NULL"
"2561",3.77076627535411,"armstrong","NULL"
"2571",3.78294373172805,"armstrong","NULL"
"2581",3.79512118810198,"armstrong","NULL"
"2591",3.80729864447592,"armstrong","NULL"
"2601",3.81947610084986,"armstrong","NULL"
"2611",3.8316535572238,"armstrong","NULL"
"2621",3.84383101359773,"armstrong","NULL"
"2631",3.85600846997167,"armstrong","NULL"
"2641",3.86818592634561,"armstrong","NULL"
"2651",3.88036338271955,"armstrong","NULL"
"2661",3.89254083909348,"armstrong","NULL"
"2671",3.90471829546742,"armstrong","NULL"
"2681",3.91689575184136,"armstrong","NULL"
"2691",3.9290732082153,"armstrong","NULL"
"2701",3.94125066458924,"armstrong","NULL"
"2711",3.95342812096317,"armstrong","NULL"
"2721",3.96560557733711,"armstrong","NULL"
"2731",3.97778303371105,"armstrong","NULL"
"2741",3.98996049008499,"armstrong","NULL"
"2751",4.00213794645892,"armstrong","NULL"
"2761",4.01431540283286,"armstrong","NULL"
"2771",4.0264928592068,"armstrong","NULL"
"2781",4.03867031558074,"armstrong","NULL"
"2791",4.05084777195467,"armstrong","NULL"
"2801",4.06302522832861,"armstrong","NULL"
"2811",4.07520268470255,"armstrong","NULL"
"2821",4.08738014107649,"armstrong","NULL"
"2831",4.09955759745043,"armstrong","NULL"
"2841",4.11173505382436,"armstrong","NULL"
"2851",4.1239125101983,"armstrong","NULL"
"2861",4.13608996657224,"armstrong","NULL"
"2871",4.14826742294618,"armstrong","NULL"
"2881",4.16044487932011,"armstrong","NULL"
"2891",4.17262233569405,"armstrong","NULL"
"2901",4.18479979206799,"armstrong","NULL"
"2911",4.19697724844193,"armstrong","NULL"
"2921",4.20915470481586,"armstrong","NULL"
"2931",4.2213321611898,"armstrong","NULL"
"2941",4.23350961756374,"armstrong","NULL"
"2951",4.24568707393768,"armstrong","NULL"
"2961",4.25786453031161,"armstrong","NULL"
"2971",4.27004198668555,"armstrong","NULL"
"2981",4.28221944305949,"armstrong","NULL"
"2991",4.29439689943343,"armstrong","NULL"
"3001",4.30657435580737,"armstrong","NULL"
"3011",4.3187518121813,"armstrong","NULL"
"3021",4.33092926855524,"armstrong","NULL"
"3031",4.34310672492918,"armstrong","NULL"
"3041",4.35528418130312,"armstrong","NULL"
"3051",4.36746163767705,"armstrong","NULL"
"3061",4.37963909405099,"armstrong","NULL"
"3071",4.39181655042493,"armstrong","NULL"
"3081",4.40399400679887,"armstrong","NULL"
"3091",4.4161714631728,"armstrong","NULL"
"3101",4.42834891954674,"armstrong","NULL"
"3111",4.44052637592068,"armstrong","NULL"
"3121",4.45270383229462,"armstrong","NULL"
"3131",4.46488128866855,"armstrong","NULL"
"3141",4.47705874504249,"armstrong","NULL"
"3151",4.48923620141643,"armstrong","NULL"
"3161",4.50141365779037,"armstrong","NULL"
"3171",4.51359111416431,"armstrong","NULL"
"3181",4.52576857053824,"armstrong","NULL"
"3191",4.53794602691218,"armstrong","NULL"
"3201",4.55012348328612,"armstrong","NULL"
"3211",4.56230093966006,"armstrong","NULL"
"3221",4.57447839603399,"armstrong","NULL"
"3231",4.58665585240793,"armstrong","NULL"
"3241",4.59883330878187,"armstrong","NULL"
"3251",4.61101076515581,"armstrong","NULL"
"3261",4.62318822152975,"armstrong","NULL"
"3271",4.63536567790368,"armstrong","NULL"
"3281",4.64754313427762,"armstrong","NULL"
"3291",4.65972059065156,"armstrong","NULL"
"3301",4.6718980470255,"armstrong","NULL"
"3311",4.68407550339943,"armstrong","NULL"
"3321",4.69625295977337,"armstrong","NULL"
"3331",4.70843041614731,"armstrong","NULL"
"3341",4.72060787252125,"armstrong","NULL"
"3351",4.73278532889518,"armstrong","NULL"
"3361",4.74496278526912,"armstrong","NULL"
"3371",4.75714024164306,"armstrong","NULL"
"3381",4.769317698017,"armstrong","NULL"
"3391",4.78149515439094,"armstrong","NULL"
"3401",4.79367261076487,"armstrong","NULL"
"3411",4.80585006713881,"armstrong","NULL"
"3421",4.81802752351275,"armstrong","NULL"
"3431",4.83020497988669,"armstrong","NULL"
"3441",4.84238243626062,"armstrong","NULL"
"3451",4.85455989263456,"armstrong","NULL"
"3461",4.8667373490085,"armstrong","NULL"
"3471",4.87891480538244,"armstrong","NULL"
"3481",4.89109226175637,"armstrong","NULL"
"3491",4.90326971813031,"armstrong","NULL"
"3501",4.91544717450425,"armstrong","NULL"
"3511",4.92762463087819,"armstrong","NULL"
"3521",4.93980208725212,"armstrong","NULL"
"3531",4.95197954362606,"armstrong","NULL"
"3541",4.964157,"armstrong","NULL"
"1101",0.3669323,"green","NULL"
"2102",0.386455392380952,"green","NULL"
"3102",0.405978484761905,"green","NULL"
"4101",0.425501577142857,"green","NULL"
"5100",0.44502466952381,"green","NULL"
"6101",0.464547761904762,"green","NULL"
"712",0.484070854285714,"green","NULL"
"811",0.503593946666667,"green","NULL"
"911",0.523117039047619,"green","NULL"
"1011",0.542640131428571,"green","NULL"
"1111",0.562163223809524,"green","NULL"
"1211",0.581686316190476,"green","NULL"
"1311",0.601209408571429,"green","NULL"
"1411",0.620732500952381,"green","NULL"
"1512",0.640255593333333,"green","NULL"
"1612",0.659778685714286,"green","NULL"
"1712",0.679301778095238,"green","NULL"
"1812",0.698824870476191,"green","NULL"
"1912",0.718347962857143,"green","NULL"
"2012",0.737871055238095,"green","NULL"
"2112",0.757394147619048,"green","NULL"
"2212",0.77691724,"green","NULL"
"2312",0.796440332380952,"green","NULL"
"2412",0.815963424761905,"green","NULL"
"2512",0.835486517142857,"green","NULL"
"2612",0.85500960952381,"green","NULL"
"2712",0.874532701904762,"green","NULL"
"2812",0.894055794285714,"green","NULL"
"2912",0.913578886666667,"green","NULL"
"3012",0.933101979047619,"green","NULL"
"3112",0.952625071428571,"green","NULL"
"3212",0.972148163809524,"green","NULL"
"3312",0.991671256190476,"green","NULL"
"3412",1.01119434857143,"green","NULL"
"3512",1.03071744095238,"green","NULL"
"3611",1.05024053333333,"green","NULL"
"3711",1.06976362571429,"green","NULL"
"3811",1.08928671809524,"green","NULL"
"3911",1.10880981047619,"green","NULL"
"4011",1.12833290285714,"green","NULL"
"4111",1.1478559952381,"green","NULL"
"4211",1.16737908761905,"green","NULL"
"4311",1.18690218,"green","NULL"
"4411",1.20642527238095,"green","NULL"
"4511",1.2259483647619,"green","NULL"
"4611",1.24547145714286,"green","NULL"
"4711",1.26499454952381,"green","NULL"
"4811",1.28451764190476,"green","NULL"
"4911",1.30404073428571,"green","NULL"
"5011",1.32356382666667,"green","NULL"
"5110",1.34308691904762,"green","NULL"
"5211",1.36261001142857,"green","NULL"
"5311",1.38213310380952,"green","NULL"
"5411",1.40165619619048,"green","NULL"
"5511",1.42117928857143,"green","NULL"
"5611",1.44070238095238,"green","NULL"
"5711",1.46022547333333,"green","NULL"
"5811",1.47974856571429,"green","NULL"
"5911",1.49927165809524,"green","NULL"
"6011",1.51879475047619,"green","NULL"
"6111",1.53831784285714,"green","NULL"
"6211",1.5578409352381,"green","NULL"
"6311",1.57736402761905,"green","NULL"
"6411",1.59688712,"green","NULL"
"6511",1.61641021238095,"green","NULL"
"6611",1.6359333047619,"green","NULL"
"6711",1.65545639714286,"green","NULL"
"6811",1.67497948952381,"green","NULL"
"6911",1.69450258190476,"green","NULL"
"708",1.71402567428571,"green","NULL"
"713",1.73354876666667,"green","NULL"
"722",1.75307185904762,"green","NULL"
"732",1.77259495142857,"green","NULL"
"741",1.79211804380952,"green","NULL"
"751",1.81164113619048,"green","NULL"
"761",1.83116422857143,"green","NULL"
"771",1.85068732095238,"green","NULL"
"781",1.87021041333333,"green","NULL"
"791",1.88973350571429,"green","NULL"
"801",1.90925659809524,"green","NULL"
"812",1.92877969047619,"green","NULL"
"821",1.94830278285714,"green","NULL"
"831",1.9678258752381,"green","NULL"
"841",1.98734896761905,"green","NULL"
"851",2.00687206,"green","NULL"
"861",2.02639515238095,"green","NULL"
"871",2.0459182447619,"green","NULL"
"881",2.06544133714286,"green","NULL"
"891",2.08496442952381,"green","NULL"
"901",2.10448752190476,"green","NULL"
"912",2.12401061428571,"green","NULL"
"921",2.14353370666667,"green","NULL"
"931",2.16305679904762,"green","NULL"
"941",2.18257989142857,"green","NULL"
"951",2.20210298380952,"green","NULL"
"961",2.22162607619048,"green","NULL"
"971",2.24114916857143,"green","NULL"
"981",2.26067226095238,"green","NULL"
"991",2.28019535333333,"green","NULL"
"1001",2.29971844571429,"green","NULL"
"1012",2.31924153809524,"green","NULL"
"1021",2.33876463047619,"green","NULL"
"1031",2.35828772285714,"green","NULL"
"1041",2.3778108152381,"green","NULL"
"1051",2.39733390761905,"green","NULL"
"1061",2.416857,"green","NULL"
"1102",0.4999049,"parker","NULL"
"2103",0.515365523353293,"parker","NULL"
"3103",0.530826146706587,"parker","NULL"
"4102",0.54628677005988,"parker","NULL"
"5101",0.561747393413174,"parker","NULL"
"6102",0.577208016766467,"parker","NULL"
"714",0.592668640119761,"parker","NULL"
"813",0.608129263473054,"parker","NULL"
"913",0.623589886826347,"parker","NULL"
"1013",0.639050510179641,"parker","NULL"
"1112",0.654511133532934,"parker","NULL"
"1212",0.669971756886228,"parker","NULL"
"1312",0.685432380239521,"parker","NULL"
"1412",0.700893003592814,"parker","NULL"
"1513",0.716353626946108,"parker","NULL"
"1613",0.731814250299401,"parker","NULL"
"1713",0.747274873652695,"parker","NULL"
"1813",0.762735497005988,"parker","NULL"
"1913",0.778196120359281,"parker","NULL"
"2013",0.793656743712575,"parker","NULL"
"2113",0.809117367065868,"parker","NULL"
"2213",0.824577990419162,"parker","NULL"
"2313",0.840038613772455,"parker","NULL"
"2413",0.855499237125748,"parker","NULL"
"2513",0.870959860479042,"parker","NULL"
"2613",0.886420483832335,"parker","NULL"
"2713",0.901881107185629,"parker","NULL"
"2813",0.917341730538922,"parker","NULL"
"2913",0.932802353892216,"parker","NULL"
"3013",0.948262977245509,"parker","NULL"
"3113",0.963723600598802,"parker","NULL"
"3213",0.979184223952096,"parker","NULL"
"3313",0.994644847305389,"parker","NULL"
"3413",1.01010547065868,"parker","NULL"
"3513",1.02556609401198,"parker","NULL"
"3612",1.04102671736527,"parker","NULL"
"3712",1.05648734071856,"parker","NULL"
"3812",1.07194796407186,"parker","NULL"
"3912",1.08740858742515,"parker","NULL"
"4012",1.10286921077844,"parker","NULL"
"4112",1.11832983413174,"parker","NULL"
"4212",1.13379045748503,"parker","NULL"
"4312",1.14925108083832,"parker","NULL"
"4412",1.16471170419162,"parker","NULL"
"4512",1.18017232754491,"parker","NULL"
"4612",1.1956329508982,"parker","NULL"
"4712",1.2110935742515,"parker","NULL"
"4812",1.22655419760479,"parker","NULL"
"4912",1.24201482095808,"parker","NULL"
"5012",1.25747544431138,"parker","NULL"
"5111",1.27293606766467,"parker","NULL"
"5212",1.28839669101796,"parker","NULL"
"5312",1.30385731437126,"parker","NULL"
"5412",1.31931793772455,"parker","NULL"
"5512",1.33477856107784,"parker","NULL"
"5612",1.35023918443114,"parker","NULL"
"5712",1.36569980778443,"parker","NULL"
"5812",1.38116043113772,"parker","NULL"
"5912",1.39662105449102,"parker","NULL"
"6012",1.41208167784431,"parker","NULL"
"6112",1.4275423011976,"parker","NULL"
"6212",1.4430029245509,"parker","NULL"
"6312",1.45846354790419,"parker","NULL"
"6412",1.47392417125748,"parker","NULL"
"6512",1.48938479461078,"parker","NULL"
"6612",1.50484541796407,"parker","NULL"
"6712",1.52030604131737,"parker","NULL"
"6812",1.53576666467066,"parker","NULL"
"6912",1.55122728802395,"parker","NULL"
"709",1.56668791137725,"parker","NULL"
"715",1.58214853473054,"parker","NULL"
"723",1.59760915808383,"parker","NULL"
"733",1.61306978143713,"parker","NULL"
"742",1.62853040479042,"parker","NULL"
"752",1.64399102814371,"parker","NULL"
"762",1.65945165149701,"parker","NULL"
"772",1.6749122748503,"parker","NULL"
"782",1.69037289820359,"parker","NULL"
"792",1.70583352155689,"parker","NULL"
"802",1.72129414491018,"parker","NULL"
"814",1.73675476826347,"parker","NULL"
"822",1.75221539161677,"parker","NULL"
"832",1.76767601497006,"parker","NULL"
"842",1.78313663832335,"parker","NULL"
"852",1.79859726167665,"parker","NULL"
"862",1.81405788502994,"parker","NULL"
"872",1.82951850838323,"parker","NULL"
"882",1.84497913173653,"parker","NULL"
"892",1.86043975508982,"parker","NULL"
"902",1.87590037844311,"parker","NULL"
"914",1.89136100179641,"parker","NULL"
"922",1.9068216251497,"parker","NULL"
"932",1.92228224850299,"parker","NULL"
"942",1.93774287185629,"parker","NULL"
"952",1.95320349520958,"parker","NULL"
"962",1.96866411856287,"parker","NULL"
"972",1.98412474191617,"parker","NULL"
"982",1.99958536526946,"parker","NULL"
"992",2.01504598862275,"parker","NULL"
"1002",2.03050661197605,"parker","NULL"
"1014",2.04596723532934,"parker","NULL"
"1022",2.06142785868263,"parker","NULL"
"1032",2.07688848203593,"parker","NULL"
"1042",2.09234910538922,"parker","NULL"
"1052",2.10780972874251,"parker","NULL"
"1062",2.12327035209581,"parker","NULL"
"1071",2.1387309754491,"parker","NULL"
"1081",2.1541915988024,"parker","NULL"
"1091",2.16965222215569,"parker","NULL"
"1103",2.18511284550898,"parker","NULL"
"1113",2.20057346886228,"parker","NULL"
"1121",2.21603409221557,"parker","NULL"
"1131",2.23149471556886,"parker","NULL"
"1141",2.24695533892216,"parker","NULL"
"1151",2.26241596227545,"parker","NULL"
"1161",2.27787658562874,"parker","NULL"
"1171",2.29333720898204,"parker","NULL"
"1181",2.30879783233533,"parker","NULL"
"1191",2.32425845568862,"parker","NULL"
"1201",2.33971907904192,"parker","NULL"
"1213",2.35517970239521,"parker","NULL"
"1221",2.3706403257485,"parker","NULL"
"1231",2.3861009491018,"parker","NULL"
"1241",2.40156157245509,"parker","NULL"
"1251",2.41702219580838,"parker","NULL"
"1261",2.43248281916168,"parker","NULL"
"1271",2.44794344251497,"parker","NULL"
"1281",2.46340406586826,"parker","NULL"
"1291",2.47886468922156,"parker","NULL"
"1302",2.49432531257485,"parker","NULL"
"1313",2.50978593592814,"parker","NULL"
"1321",2.52524655928144,"parker","NULL"
"1331",2.54070718263473,"parker","NULL"
"1341",2.55616780598802,"parker","NULL"
"1351",2.57162842934132,"parker","NULL"
"1361",2.58708905269461,"parker","NULL"
"1371",2.6025496760479,"parker","NULL"
"1381",2.6180102994012,"parker","NULL"
"1391",2.63347092275449,"parker","NULL"
"1401",2.64893154610778,"parker","NULL"
"1413",2.66439216946108,"parker","NULL"
"1421",2.67985279281437,"parker","NULL"
"1431",2.69531341616766,"parker","NULL"
"1441",2.71077403952096,"parker","NULL"
"1451",2.72623466287425,"parker","NULL"
"1461",2.74169528622754,"parker","NULL"
"1472",2.75715590958084,"parker","NULL"
"1482",2.77261653293413,"parker","NULL"
"1492",2.78807715628743,"parker","NULL"
"1502",2.80353777964072,"parker","NULL"
"1514",2.81899840299401,"parker","NULL"
"1522",2.83445902634731,"parker","NULL"
"1532",2.8499196497006,"parker","NULL"
"1542",2.86538027305389,"parker","NULL"
"1552",2.88084089640719,"parker","NULL"
"1562",2.89630151976048,"parker","NULL"
"1572",2.91176214311377,"parker","NULL"
"1582",2.92722276646707,"parker","NULL"
"1592",2.94268338982036,"parker","NULL"
"1602",2.95814401317365,"parker","NULL"
"1614",2.97360463652695,"parker","NULL"
"1622",2.98906525988024,"parker","NULL"
"1631",3.00452588323353,"parker","NULL"
"1641",3.01998650658683,"parker","NULL"
"1651",3.03544712994012,"parker","NULL"
"1661",3.05090775329341,"parker","NULL"
"1672",3.06636837664671,"parker","NULL"
"1682",3.081829,"parker","NULL"
